respondent_id,synced_at,bu,survey_type,subholding,location,region,facility_type,facility_id,overall_score,overall_group,people_score,process_score,premises_score,nps_score,feedback,tags,sentiment,channel,language
edc9b3ff-6976-4d1c-8f8c-47123680718e,2025-10-20 11:03:00,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2F,API-BAGGAGE CLAIM-CGK T2-HCO F,5,Satisfied,5,5,5,,,,,,
e596b945-5c6c-4bf7-a373-92e568bd0589,2026-02-16 05:53:02,API,Baggage Claim,API dan IAS,YIA,4,BAGGAGE CLAIM AREA INTERNASIONAL,YIA-BCA-INT,1,Dissatisfied,3,3,3,,"Mungkin tidak ingin membandingkan dengan negara lain, namun alangkah baiknya ada 1 petugas yang bisa membantu dan memantau bagasi kondisi saat keluar dari conveyor (apalagi saat bagasi turun ke conveyor). Menurut saya daripada ada claim barang rusak alangkah baiknya ada petugasnya. Terima kasih",Baggage Security and Damage Concerns,Neutral,,Bahasa
0f29d5f7-1edd-4a71-ab77-feb86207d1f3,2026-02-14 20:07:48,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Good wish golf bag faster,Baggage Handling Efficiency and Speed,Neutral,,English
0165e1c2-d54e-47b9-b595-fc295724258b,2026-01-31 10:39:07,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,1,1,1,,"SQ922 Landing dari singapore 31 jan 2026 menunggu koper Sangat lama 2 jam lebih,Masa line bagasi jadi satu sama scoot, tidak profesional, bener bener menyusahkan, menghabiskan waktu, petugas atau emang management bandara emang buruk? Such a waste",Baggage Claim Wait Time and Delays,Negative,,Bahasa
99937b2b-9206-4545-80eb-a6c59688cf10,2026-01-31 10:37:41,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,2,1,1,,"SQ 922 landing dari spore tanggal 31 jan 2026 menunggu koper lama sekali hampir 2 jam, line bagasi jadi satu dengan scoot sehingga membutuhkan waktu lebih lama",Baggage Claim Wait Time and Delays,Negative,,Bahasa
30daaa55-6342-45d0-895f-ac790de7efee,2026-01-31 10:23:45,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,4,1,1,,"Keluar bagasi sangat2 lambat, 1 jam lebih masih banyak yang antri belum keluar bagasinya",Baggage Claim Wait Time and Delays,Negative,,Bahasa
4bd25ab7-8fae-43b4-993d-9a03278a392b,2026-01-30 22:06:28,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,5,1,1,,Lama bgt masa nunggu bagasi sejam,Baggage Claim Wait Time and Delays,Negative,,Bahasa
65704027-6377-441f-be83-6e51347b9ac6,2026-01-29 10:28:53,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,4,1,3,,Keluarnya sangat lama sekali. Menunggu sampai 1 jam,Baggage Claim Wait Time and Delays,Negative,,Bahasa
daa9618a-28ec-4323-b678-89a042e6e98b,2026-01-28 10:16:34,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,3,Neutral,4,2,3,,Lama banget keluarnya. Bagasi saya cuman satu tapi nunggu hampir satu jam disini,Baggage Claim Wait Time and Delays,Negative,,Bahasa
712e218e-9f16-4037-927c-3baf5d8cbb33,2026-01-25 18:19:32,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Bagus,,,,Bahasa
377f14ab-8249-416d-981a-aca8c2eb345e,2026-01-22 14:41:57,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Puas,Overall Satisfaction and Service Quality,Positive,,Bahasa
01796c48-e868-4cc6-a554-593db05c3a3f,2026-01-14 10:12:46,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,2,Dissatisfied,2,2,3,,"Berdasarkan experience saya trip kali ini dengan melewati 3negara berbeda, tapi malah di negara saya sendiri prosesnya sangat lambat:( Dari landing jam 9 ,sampai jam 10 lebih masih belum keluar bagasinya . Mohon lebih di perbaiki regulasi dan system pengambilan supaya bisa lebih terkoordinasi dengan baik dan cepat.",Baggage Claim Wait Time and Delays,Negative,,Bahasa
9cccf978-29e5-4e41-aff5-b6c191b183fe,2026-01-14 10:06:38,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,3,1,3,,Kesuwen ngenteni bagasi cok,Baggage Claim Wait Time and Delays,Negative,,Bahasa
e2945d8a-0b9a-4335-82e1-5190c9a3d2f6,2026-01-13 00:10:57,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,5,5,5,,Tidak ada,,Neutral,,Bahasa
ce80370e-6b08-468d-85ed-6a12379a5941,2026-01-10 16:42:52,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,4,4,4,,,,,,Bahasa
966235a9-5655-454b-bf21-d7a515e72d9e,2026-01-09 16:16:53,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2F,API-BAGGAGE CLAIM-CGK T2-HCO F,1,Dissatisfied,3,3,1,,Roda koper saya lepas dan tidak tahu kemana jd tidak bisa bawanya sedangkan saya masih harus transit besok ke kota lain. Sangat mengecewakan!,Baggage Security and Damage Concerns,Negative,,Bahasa
b27d7f22-56ec-4fcc-adc7-d04708980147,2026-01-07 20:32:46,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2F,API-BAGGAGE CLAIM-CGK T2-HCO F,2,Dissatisfied,4,3,3,,Terlalu lama,Baggage Claim Wait Time and Delays,Negative,,Bahasa
e201d937-3570-47ef-a304-d6871343a1e6,2026-01-03 12:04:02,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2F,API-BAGGAGE CLAIM-CGK T2-HCO F,5,Satisfied,2,2,2,,Thank,,Neutral,,English
2e085f06-e6f9-4ad0-aec9-204b4be06568,2026-01-02 19:32:41,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,2,1,3,,"Belt nya jangan dipindah' apalagi saat high season. Juanda ramai, banyak orang menunggu bagasi.  Jumlah belt ada 3 tapi yg dipakai hanya 2.  Apabila kekurangan pekerja sebaiknya di saat' liburan selanjutnya bisa dipertimbangkan utk menambah jumlah orang di lapangan.  Sudah hampir 1 jam saya landing disini tapi belum dapat bagasi sama sekali.",Baggage Claim Wait Time and Delays,Negative,,Bahasa
0c32cc27-5780-4b69-b92d-9274e8893e58,2026-01-02 19:31:07,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,1,1,1,,kalo bisa lebih cepet ya nunggu 1 jam lebih ga keluar bagasinya pindah ke zona lain juga gaada pemberitahuan sama sekali petugas ditanya tidak mengerti dan salah salah. parah,Baggage Claim Wait Time and Delays,Negative,,Bahasa
4d2410cb-437f-488d-b44f-3c9a41e15a0f,2026-01-01 02:49:48,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,4,4,4,,Too slow,Baggage Handling Efficiency and Speed,Negative,,English
d2802be2-7580-4e2a-8ce6-9f6336c4a314,2025-12-31 17:54:05,API,Baggage Claim,API dan IAS,DPS,2,BAGGAGE CLAIM DOMESTIK/ BELT 3,DPS-BC.DOM-3,4,Satisfied,5,5,5,,Sudah baik & cukup cepat,Baggage Handling Efficiency and Speed,Positive,,Bahasa
9850d2e5-7128-4550-8461-fdb5328f3acd,2025-12-31 13:02:54,API,Baggage Claim,API dan IAS,SUB,4,"T1,JT GROUP",SUB-BAGGA-T1-JT GROUP,5,Satisfied,5,5,5,,Sangat cepat,Baggage Handling Efficiency and Speed,Positive,,Bahasa
2d66495b-2795-4777-a54d-cedf767a18ef,2025-12-29 08:12:14,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2F UMROH,API-BAGGAGE CLAIM-CGK T2-HCO F LU,5,Satisfied,4,4,4,,ya jangan lama lama,Baggage Claim Wait Time and Delays,Neutral,,Bahasa
47915ea2-8550-45e9-ba3a-debba5792168,2025-12-28 11:33:40,API,Baggage Claim,API dan IAS,DPS,2,BAGGAGE CLAIM DOMESTIK/ BELT 5,DPS-BC.DOM-5,1,Dissatisfied,5,2,2,,mohon untuk memproses bagasi lebih cepat bcs time is money,Baggage Handling Efficiency and Speed,Negative,,Bahasa
9ada526c-dbb9-431e-8345-ce0304ce4751,2025-12-23 19:48:35,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,1,1,1,,Saya menunggu 1 jam setengah untul koper 1 biji.,Baggage Claim Wait Time and Delays,Negative,,Bahasa
c2fbd272-2bd4-4c34-afbc-c4de2045b136,2025-12-16 19:44:19,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,1,1,1,,"TR262 , 16 desember sin - sub. Perjalanan udara 2 jam, ambil bagasi 1 jam 30 menit ????",Baggage Claim Wait Time and Delays,Positive,,Bahasa
7797bcf8-bdff-4ec5-af38-9b9464e0e001,2025-12-14 21:41:13,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,4,1,1,,"Baggage claim lambat sekali, conveyor belt sering macet",Baggage Claim Wait Time and Delays|Baggage Carousel and Conveyor Belt Issues,Negative,,Bahasa
1321db0c-1d02-45dd-a144-3b383d5eaa0d,2025-12-14 16:56:41,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,4,4,4,,Agar lebih hati hati lagi,Customer Service and Staff Behavior,Neutral,,Bahasa
7f7c05ed-4831-4b22-9a0a-efe3adc9e70c,2025-12-12 19:15:43,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Tertib dan aman,Baggage Security and Damage Concerns,Positive,,Bahasa
0044d71d-4912-472c-bc87-3af26d052260,2025-12-12 19:14:26,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,5,5,5,,Tertib dan teratur,Suggestions for Facility Improvements,Positive,,Bahasa
27c71341-f4ef-47e6-8dac-a3f592f416b0,2025-12-10 18:28:42,API,Baggage Claim,API dan IAS,,,,,5,Satisfied,5,5,5,,All good,Overall Satisfaction and Service Quality,Positive,,English
6e9eed11-6c40-48f1-ab02-7e57db814271,2025-12-09 19:44:23,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,4,Satisfied,5,5,5,,Pelayanannya cukup bagus dan lumayan tepat waktu namun kadang masih perlu menunggu beberapa lama. Terima kasih,Baggage Handling Efficiency and Speed|Baggage Claim Wait Time and Delays|Customer Service and Staff Behavior,Positive,,Bahasa
76ec0749-cb4b-416d-b560-52f73634de42,2025-12-08 20:43:02,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,None,Overall Satisfaction and Service Quality,Neutral,,English
0c7071b2-8dcb-45b6-aab0-d17245091ea0,2025-12-08 18:52:24,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,,,,,English
881ad29d-ff9d-45f3-99f8-06dd72a98261,2025-12-04 20:33:12,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,5,5,5,,Frai nais,Suggestions for Facility Improvements,Neutral,,English
ad45243b-eb32-4a82-a4e5-46b1c071fd47,2025-12-03 12:29:18,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,,,,,English
814a6a29-0f86-4fe1-bfb0-7da9afae2510,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",3,Neutral,,,,,,,,,
66c2b5bd-b104-4f76-8e79-ce9f6cb8695c,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,,,,,,,,,
b8ac373b-3fd7-44ca-90e4-0519b0e6aa64,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,1,Dissatisfied,,,,,,,,,
9b40da7b-856d-4a92-a4e9-430b32edb8a1,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
616bb4bb-42ab-4b5a-a8f7-587e45101ff2,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,3,Neutral,5,5,5,,괜찮아요,,Neutral,,
874b288b-9798-4f71-982d-d83c6feaa279,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Great,,Positive,,
a69f081e-04b5-4077-8f58-1b836cc3159b,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,5,Satisfied,,,,,,,,,
9298f3fd-0395-471f-9987-ddf82c16d77d,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",5,Satisfied,,,,,,,,,
6ee30a27-5d96-4488-92cd-f2fb38eed794,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",3,Neutral,,,,,,,,,
5d93434b-6314-4afe-921a-446b12f4ab03,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",5,Satisfied,5,5,5,,,,,,
216f26af-98e9-4a64-bc10-03482e1b5f60,,API,Baggage Claim,API dan IAS,SUB,4,"T1,JT GROUP",SUB-BAGGA-T1-JT GROUP,1,Dissatisfied,1,1,1,,Bisa gk jangan lama lama,Baggage Claim Wait Time and Delays,Neutral,,
8068fff4-c4ca-44a4-a024-2d27b257ec3d,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,5,Satisfied,,,,,,,,,
d2b140b5-921c-4eee-bfb6-98f7570a3b9f,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",5,Satisfied,5,5,5,,"Terbaik di seluruh Bandara di Indonesia, pertahankan terus kecepatan & kerapihannya.",Baggage Handling Efficiency and Speed,Positive,,
0699a2c2-66b3-4633-880b-528c27fa612e,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
10686e09-a2c2-4656-baa3-d91f57f1bee7,,API,Baggage Claim,API dan IAS,BPN,6,BAGGAGE CLAIM 5,BPN-BC5,2,Dissatisfied,,,,,Layar tidak sesuai,Signage and Directional Clarity,Negative,,
dbc03f08-c110-4420-9395-fe3011c07422,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",4,Satisfied,5,5,5,,Test,,Neutral,,
af1a8545-1b95-4420-a62b-0281ee710258,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,2,Dissatisfied,,,,,,,,,
e82cfe0d-774e-47ea-bbe0-85ede4ab6bdf,,API,Baggage Claim,API dan IAS,BPN,6,BAGGAGE CLAIM 5,BPN-BC5,5,Satisfied,,,,,Lampu nya tidak terang kita ngeluh sebagai PAX,"Facilities and Amenities (Toilets, Seating, Lighting)",Negative,,
1de22bc3-fd45-49cc-ae4c-7bc5f500c961,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,2,Dissatisfied,4,1,1,,"Untuk bagasinya sangat lama, bisa 1,5 jam lebih menunggunya",Baggage Claim Wait Time and Delays,Negative,,
09273bcb-e97a-4be0-adc9-c304e9e23964,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,2,,Sangat baik,Overall Satisfaction and Service Quality,Positive,,
9a99969e-7536-40bf-9463-038a34940347,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Sangat baik,Overall Satisfaction and Service Quality,Positive,,
c6a700da-73be-4a63-abb4-4bc1c35ab34e,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",5,Satisfied,,,,,,,,,
62dbe7a7-c13f-440b-a3e9-3d15234a971b,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,1,Dissatisfied,5,5,5,,,,,,
cac8d746-35b2-4608-92f1-7bf30aaab337,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
1fce4365-275e-4637-9f74-a9632850da2d,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",4,Satisfied,4,4,4,,,,,,
c816ca7d-6ffc-4289-baab-ca37f4ab19e4,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,4,1,1,,LUAMAAA KELUARNYA,Baggage Claim Wait Time and Delays,Neutral,,
74ea5f96-cdba-47bb-9c36-f115dff08296,,API,Baggage Claim,API dan IAS,SUB,4,"T1,SJ GROUP",SUB-BAGGA-T1-SJ GROUP,4,Satisfied,,,,,,,,,
8b642e8c-a853-4a59-9f38-23cea7d3d159,,API,Baggage Claim,,,,,,4,Satisfied,4,4,4,,ok,,Neutral,,
838f4410-09b4-4fd8-8a89-a9a21754400c,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
9df770ec-629f-41f9-a1a3-c7dcc159ad69,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,3,Neutral,,,,,,,,,
a9d614fb-26d3-4880-a8ad-e95529b367bc,,API,Baggage Claim,API dan IAS,CGK T2,1,BAGGAGE CLAIM T2E,API-BAGGAGE CLAIM-CGK T2-HCO E,4,Satisfied,,,,,Bagus,,Positive,,
a724f631-53d4-4290-9552-3b126960f2d3,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,3,Neutral,,,,,,,,,
e92b9530-2065-46ab-8471-3e2ddf757432,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
78aa98ed-b2d0-43bc-8f5a-a687ffc7cb18,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
0b5080d5-dcf6-4e71-a8ae-7158f74f60f3,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,4,4,4,,Baik,,Neutral,,
14f5520e-0dbd-4987-9bda-6faa0d803c9f,,API,Baggage Claim,,,,,,4,Satisfied,3,3,3,,percepat,Baggage Handling Efficiency and Speed,Neutral,,
ccc50853-3c5f-4658-86c6-f223fd7f4b44,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,5,Satisfied,,,,,,,,,
664a88f6-82fd-402e-b1a8-1009c7952305,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,1,Dissatisfied,3,1,1,,"tag priority harusnya beneran prioritas,hanya di terminal 3 soeta yg tag prority nya keluar pebih dr 30 menit dr non prioritas",Baggage Claim Wait Time and Delays,Negative,,
71c86236-7105-49d7-b7ca-0ef5f89c55db,,API,Baggage Claim,API dan IAS,SUB,4,"T1,JT GROUP",SUB-BAGGA-T1-JT GROUP,3,Neutral,5,3,5,,"Sebaiknya pada layar monitor ditampilkan informasi bagasi pesawat apa, dari mana, dsb. Tidak perlu tampilan iklan orang / personil yang besar karena tidak penting. Agar terlihat lebih professional dan informatif. Terima kasih",Signage and Directional Clarity,Positive,,
aca32f3b-75bf-4688-b5bb-631d0eb2b7df,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,5,Satisfied,5,5,5,,"ga ada, aman aja",Baggage Security and Damage Concerns,Neutral,,
948a90fc-0fbf-45bb-9f52-9162156d3187,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,,,,,,,,,
3f661573-faec-4444-8977-32786d35ec0b,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",1,Dissatisfied,1,1,1,,Sumuk,,Neutral,,
496b3634-aef6-47e6-8962-fcd1e45aaea0,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 DOM,BCB.T3.DOM,4,Satisfied,,,,,,,,,
5d489615-982b-4b1f-92bc-527016e338a6,,API,Baggage Claim,API dan IAS,SUB,4,"T1,JT GROUP",SUB-BAGGA-T1-JT GROUP,1,Dissatisfied,1,1,1,,Kluar bagasi satu jam lebih kelamaan,Baggage Claim Wait Time and Delays,Negative,,
f928f4a5-d1c1-4bff-9030-4aeac6422b79,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,All good,Overall Satisfaction and Service Quality,Neutral,,
82f12940-e305-4e05-9b45-14a927b311a8,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,4,Satisfied,,,,,,,,,
1d793410-8ef5-4aaa-a0d2-9863efe73276,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
ad89c525-7258-4b9a-bbab-8b38aacfe6b5,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Bagus,,Positive,,
96ac3f5f-70b3-4fde-a320-2802d6b683d5,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,5,Satisfied,,,,,CZ8137,,Neutral,,
06ca3629-fc26-48b0-9f71-1223b00695bc,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,5,Satisfied,,,,,,,,,
e8f413e2-294e-4397-9de1-e435469ab84a,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,5,Satisfied,,,,,,,,,
cc2d2a16-2a2d-4329-ba36-651f59e039e1,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,1,Dissatisfied,,,,,,,,,
e0093204-2090-4e0e-a3b9-e8c25e9587b6,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,5,5,5,,Good,,Positive,,
afe046da-fa98-4c69-9c00-870d303eff14,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,1,Dissatisfied,2,1,2,,Antri sangat panjang. karena ada yang belum mengisi form tetap diberikan dalam antrian. Mengakibatkan antri mengular. Sangat tidak puas. Banyak yang menyerobot tapi tidak di hentikan oleh petugas.,Baggage Claim Wait Time and Delays,Negative,,
b75feb71-2f39-4daf-90c8-be27f48a3fc1,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",5,Satisfied,5,5,4,,.,,Neutral,,
a19cdecd-d6a3-4780-91dc-115447c63329,,API,Baggage Claim,API dan IAS,SUB,4,"T1,GA,QG,IP GROUP","SUB-BAGGA-T1-GA,QG,IP GROUP",1,Dissatisfied,,,,,,,,,
9f131184-c769-433e-aba8-8e8773dbe1b8,,API,Baggage Claim,API dan IAS,SUB,4,"T1,SJ GROUP",SUB-BAGGA-T1-SJ GROUP,5,Satisfied,,,,,Okey,,Neutral,,
619416c9-170c-4cd3-bc80-44739702b4af,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
023edc6c-b269-481d-ab88-a5f624be5e07,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
1adb9ea8-bfd5-4587-8d45-6f3286b29334,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
7e600398-7d8b-42c0-abaf-bca9b87c5a3e,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
2ddae572-d26f-4e63-89a7-2136fba80d82,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,5,Satisfied,,,,,,,,,
021c8b15-41bd-4e70-b80e-7307a5319fe9,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,3,Neutral,4,4,4,,,,,,
67341d34-804b-4560-8e51-265acab89e8c,,API,Baggage Claim,API dan IAS,SUB,4,"T2,INTERNASIONAL",SUB-BAGGA-T2-INTERNASIONAL,2,Dissatisfied,5,2,5,,"Airport bersih, tetapi Menunggu bagasi masih terlalu lama.",Baggage Claim Wait Time and Delays,Neutral,,
22e7a72a-0852-4fb7-a9d6-ce3482a6b387,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,5,Satisfied,,,,,,,,,
94879af9-2e64-44b8-8379-3e463ed2c853,,API,Baggage Claim,API dan IAS,CGK T3,1,BAGGAGE CLAIM T3 INT,BCB.T3.INT,3,Neutral,,,,,,,,,
